#chrom	chromStart	chromEnd	name	gieStain
chr2L	11931641	11961956	33B2	n/a
chr2L	11961956	11976000	33B3	n/a
chr2L	11976000	11980753	33B4	n/a
chr2L	11980753	12001757	33B5	n/a
chr2L	12001757	12003537	33B6	n/a
chr2L	12003537	12008022	33B7	n/a
chr2L	12008022	12019414	33B8	n/a
chr2L	12019414	12037642	33B9	n/a
chr2L	12037642	12042127	33B10	n/a
chr2L	12042127	12053520	33B11	n/a
chr2L	12053520	12053530	33B12	n/a
chr2L	12053530	12053540	33B13	n/a
chr2L	12053540	12053550	33B14	n/a
chr2L	12053550	12060150	33C1	n/a
chr2L	12060150	12078332	33C2	n/a
chr2L	12078332	12088107	33C3	n/a
chr2L	12088107	12118045	33C4	n/a
chr2L	12118045	12118055	33C5	n/a
chr2L	12118055	12118065	33C6	n/a
chr2L	12118065	12118075	33D1	n/a
chr2L	12118075	12176015	33D2	n/a
chr2L	12176015	12235162	33D3	n/a
chr2L	12235162	12294308	33D4	n/a
chr2L	12294308	12313074	33D5	n/a
chr2L	12313074	12378588	33E1	n/a
chr2L	12378588	12382777	33E2	n/a
chr2L	12382777	12409585	33E3	n/a
chr2L	12409585	12436394	33E4	n/a
chr2L	12436394	12463203	33E5	n/a
chr2L	12463203	12481969	33E6	n/a
chr2L	12481969	12533073	33E7	n/a
chr2L	12533073	12536338	33E8	n/a
chr2L	12536338	12556019	33E9	n/a
chr2L	12556019	12581605	33E10	n/a
chr2L	12581605	12619122	33F1	n/a
chr2L	12619122	12674151	33F2	n/a
chr2L	12674151	12720340	33F3	n/a
chr2L	12720340	12749208	33F4	n/a
chr2L	12749208	12778076	33F5	n/a
chr2L	12778076	12859086	34A1	n/a
chr2L	12859086	12942602	34A2	n/a
chr2L	12942602	12985594	34A3	n/a
chr2L	12985594	13028587	34A4	n/a
chr2L	13028587	13131522	34A5	n/a
chr2L	13131522	13156534	34A6	n/a
chr2L	13156534	13172747	34A7	n/a
chr2L	13172747	13192701	34A8	n/a
chr2L	13192701	13212655	34A9	n/a
chr2L	13212655	13228868	34A10	n/a
chr2L	13228868	13241340	34A11	n/a
chr2L	13241340	13253032	34B1	n/a
chr2L	13253032	13258574	34B2	n/a
chr2L	13258574	13277618	34B3	n/a
chr2L	13277618	13296662	34B4	n/a
chr2L	13296662	13315705	34B5	n/a
chr2L	13315705	13352007	34B6	n/a
chr2L	13352007	13368962	34B7	n/a
chr2L	13368962	13376897	34B8	n/a
chr2L	13376897	13393105	34B9	n/a
chr2L	13393105	13410173	34B10	n/a
chr2L	13410173	13426175	34B11	n/a
chr2L	13426175	13428842	34B12	n/a
chr2L	13428842	13461378	34C1	n/a
chr2L	13461378	13493915	34C2	n/a
chr2L	13493915	13516104	34C3	n/a
chr2L	13516104	13568162	34C4	n/a
chr2L	13568162	13629299	34C5	n/a
chr2L	13629299	13685223	34C6	n/a
chr2L	13685223	13702162	34C7	n/a
chr2L	13702162	13833369	34D1	n/a
chr2L	13833369	13833379	34D2	n/a
chr2L	13833379	13833389	34D3	n/a
chr2L	13833389	13833399	34D4	n/a
chr2L	13833399	13833409	34D5	n/a
chr2L	13833409	13840769	34D6	n/a
chr2L	13840769	13848431	34D7	n/a
chr2L	13848431	13858651	34D8	n/a
chr2L	13858651	13886483	34E1	n/a
chr2L	13886483	13914315	34E2	n/a
chr2L	13914315	13920064	34E3	n/a
chr2L	13920064	13952276	34E4	n/a
chr2L	13952276	13984488	34E5	n/a
chr2L	13984488	14003468	34E6	n/a
chr2L	14003468	14031300	34F1	n/a
chr2L	14031300	14059132	34F2	n/a
chr2L	14059132	14082493	34F3	n/a
chr2L	14082493	14110325	34F4	n/a
chr2L	14110325	14129305	34F5	n/a
chr2L	14129305	14191448	35A1	n/a
chr2L	14191448	14260776	35A2	n/a
chr2L	14260776	14319262	35A3	n/a
chr2L	14319262	14364252	35A4	n/a
chr2L	14364252	14463510	35B1	n/a
chr2L	14463510	14562769	35B2	n/a
chr2L	14562769	14648531	35B3	n/a
chr2L	14648531	14728138	35B4	n/a
chr2L	14728138	14784679	35B5	n/a
chr2L	14784679	14880636	35B6	n/a
chr2L	14880636	14976593	35B7	n/a
chr2L	14976593	15046182	35B8	n/a
chr2L	15046182	15058675	35B9	n/a
chr2L	15058675	15063839	35B10	n/a
chr2L	15063839	15092774	35C1	n/a
chr2L	15092774	15152068	35C2	n/a
chr2L	15152068	15214582	35C3	n/a
chr2L	15214582	15242917	35C4	n/a
chr2L	15242917	15271253	35C5	n/a
chr2L	15271253	15333767	35D1	n/a
chr2L	15333767	15515146	35D2	n/a
chr2L	15515146	15721189	35D3	n/a
chr2L	15721189	15853531	35D4	n/a
chr2L	15853531	15880296	35D5	n/a
chr2L	15880296	15930004	35D6	n/a
chr2L	15930004	15968241	35D7	n/a
chr2L	15968241	16041130	35E1	n/a
chr2L	16041130	16125490	35E2	n/a
chr2L	16125490	16140546	35E3	n/a
chr2L	16140546	16155602	35E4	n/a
chr2L	16155602	16182368	35E5	n/a
chr2L	16182368	16209133	35E6	n/a
chr2L	16209133	16348698	35F1	n/a
chr2L	16348698	16348708	35F2	n/a
chr2L	16348708	16348718	35F3	n/a
chr2L	16348718	16348728	35F4	n/a
chr2L	16348728	16348738	35F5	n/a
chr2L	16348738	16348748	35F6	n/a
chr2L	16348748	16348758	35F7	n/a
chr2L	16348758	16348768	35F8	n/a
chr2L	16348768	16348778	35F9	n/a
chr2L	16348778	16348788	35F10	n/a
chr2L	16348788	16348798	35F11	n/a
chr2L	16348798	16411601	35F12	n/a
chr2L	16411601	16485982	36A1	n/a
chr2L	16485982	16516883	36A2	n/a
chr2L	16516883	16537956	36A3	n/a
chr2L	16537956	16554167	36A4	n/a
chr2L	16554167	16570377	36A5	n/a
chr2L	16570377	16606141	36A6	n/a
chr2L	16606141	16637042	36A7	n/a
chr2L	16637042	16658116	36A8	n/a
chr2L	16658116	16669463	36A9	n/a
chr2L	16669463	16700364	36A10	n/a
chr2L	16700364	16720500	36A11	n/a
chr2L	16720500	16734233	36A12	n/a
chr2L	16734233	16741627	36A13	n/a
chr2L	16741627	16765029	36A14	n/a
chr2L	16765029	16824975	36B1	n/a
chr2L	16824975	16867932	36B2	n/a
chr2L	16867932	16894285	36B3	n/a
chr2L	16894285	16943227	36B4	n/a
chr2L	16943227	16980874	36B5	n/a
chr2L	16980874	17050286	36B6	n/a
chr2L	17050286	17056168	36B7	n/a
chr2L	17056168	17093815	36B8	n/a
chr2L	17093815	17154051	36C1	n/a
chr2L	17154051	17214286	36C2	n/a
chr2L	17214286	17240639	36C3	n/a
chr2L	17240639	17278287	36C4	n/a
chr2L	17278287	17315934	36C5	n/a
chr2L	17315934	17364875	36C6	n/a
chr2L	17364875	17413816	36C7	n/a
chr2L	17413816	17440169	36C8	n/a
chr2L	17440169	17477817	36C9	n/a
chr2L	17477817	17526758	36C10	n/a
chr2L	17526758	17552485	36C11	n/a
chr2L	17552485	17649720	36D1	n/a
chr2L	17649720	17746956	36D2	n/a
chr2L	17746956	17817472	36D3	n/a
chr2L	17817472	17901486	36E1	n/a
chr2L	17901486	17958780	36E2	n/a
chr2L	17958780	18093202	36E3	n/a
chr2L	18093202	18100088	36E4	n/a
chr2L	18100088	18130939	36E5	n/a
chr2L	18130939	18188234	36E6	n/a
chr2L	18188234	18258750	36F1	n/a
chr2L	18258750	18329266	36F2	n/a
chr2L	18329266	18386561	36F3	n/a
chr2L	18386561	18443855	36F4	n/a
chr2L	18443855	18501150	36F5	n/a
chr2L	18501150	18598385	36F6	n/a
chr2L	18598385	18643592	36F7	n/a
chr2L	18643592	18655059	36F8	n/a
chr2L	18655059	18666525	36F9	n/a
chr2L	18666525	18677991	36F10	n/a
chr2L	18677991	18684441	36F11	n/a
chr2L	18684441	18725494	37A1	n/a
chr2L	18725494	18766548	37A2	n/a
chr2L	18766548	18782928	37A3	n/a
chr2L	18782928	18813129	37A4	n/a
chr2L	18813129	18815689	37A5	n/a
chr2L	18815689	18822138	37A6	n/a
chr2L	18822138	18881927	37B1	n/a
chr2L	18881927	18884486	37B2	n/a
chr2L	18884486	18905781	37B3	n/a
chr2L	18905781	18912231	37B4	n/a
chr2L	18912231	18928611	37B5	n/a
chr2L	18928611	18949905	37B6	n/a
chr2L	18949905	18971200	37B7	n/a
chr2L	18971200	18997409	37B8	n/a
chr2L	18997409	19028634	37B9	n/a
chr2L	19028634	19035083	37B10	n/a
chr2L	19035083	19046550	37B11	n/a
chr2L	19046550	19061933	37B12	n/a
chr2L	19061933	19085148	37B13	n/a
chr2L	19085148	19150331	37C1	n/a
chr2L	19150331	19150341	37C2	n/a
chr2L	19150341	19150351	37C3	n/a
chr2L	19150351	19156532	37C4	n/a
chr2L	19156532	19168098	37C5	n/a
chr2L	19168098	19182334	37C6	n/a
chr2L	19182334	19217604	37C7	n/a
chr2L	19217604	19292950	37D1	n/a
chr2L	19292950	19368297	37D2	n/a
chr2L	19368297	19386227	37D3	n/a
chr2L	19386227	19397438	37D4	n/a
chr2L	19397438	19405286	37D5	n/a
chr2L	19405286	19419860	37D6	n/a
chr2L	19419860	19427708	37D7	n/a
chr2L	19427708	19461902	37E1	n/a
chr2L	19461902	19463654	37E2	n/a
chr2L	19463654	19485025	37E3	n/a
chr2L	19485025	19506396	37E4	n/a
chr2L	19506396	19531130	37E5	n/a
chr2L	19531130	19566025	37F1	n/a
chr2L	19566025	19619070	37F2	n/a
chr2L	19619070	19634370	37F3	n/a
chr2L	19634370	19654861	37F4	n/a
chr2L	19654861	19658276	37F5	n/a
chr2L	19658276	19673576	37F6	n/a
chr2L	19673576	19721797	38A1	n/a
chr2L	19721797	19763462	38A2	n/a
chr2L	19763462	19805126	38A3	n/a
chr2L	19805126	19840097	38A4	n/a
chr2L	19840097	19868511	38A5	n/a
chr2L	19868511	19896924	38A6	n/a
chr2L	19896924	19938589	38A7	n/a
chr2L	19938589	20000958	38A8	n/a
chr2L	20000958	20060935	38B1	n/a
chr2L	20060935	20073177	38B2	n/a
chr2L	20073177	20076190	38B3	n/a
chr2L	20076190	20086136	38B4	n/a
chr2L	20086136	20091492	38B5	n/a
chr2L	20091492	20098210	38B6	n/a
chr2L	20098210	20117316	38C1	n/a
chr2L	20117316	20224465	38C2	n/a
chr2L	20224465	20277205	38C3	n/a
chr2L	20277205	20297972	38C4	n/a
chr2L	20297972	20382357	38C5	n/a
chr2L	20382357	20430073	38C6	n/a
chr2L	20430073	20459895	38C7	n/a
chr2L	20459895	20498664	38C8	n/a
chr2L	20498664	20555512	38C9	n/a
chr2L	20555512	20576388	38C10	n/a
chr2L	20576388	20642183	38D1	n/a
chr2L	20642183	20661175	38D2	n/a
chr2L	20661175	20667201	38D3	n/a
chr2L	20667201	20678392	38D4	n/a
chr2L	20678392	20687000	38D5	n/a
chr2L	20687000	20705454	38E1	n/a
chr2L	20705454	20706799	38E2	n/a
chr2L	20706799	20723209	38E3	n/a
chr2L	20723209	20731817	38E4	n/a
chr2L	20731817	20740426	38E5	n/a
chr2L	20740426	20754199	38E6	n/a
chr2L	20754199	20762807	38E7	n/a
chr2L	20762807	20768833	38E8	n/a
chr2L	20768833	20780024	38E9	n/a
chr2L	20780024	20812419	38E10	n/a
chr2L	20812419	20837566	38F1	n/a
chr2L	20837566	20852971	38F2	n/a
chr2L	20852971	20881654	38F3	n/a
chr2L	20881654	20910336	38F4	n/a
chr2L	20910336	20922885	38F5	n/a
chr2L	20922885	20966124	38F6	n/a
chr2L	20966124	21102403	39A1	n/a
chr2L	21102403	21122174	39A2	n/a
chr2L	21122174	21136513	39A3	n/a
chr2L	21136513	21148163	39A4	n/a
chr2L	21148163	21154436	39A5	n/a
chr2L	21154436	21160709	39A6	n/a
chr2L	21160709	21175048	39A7	n/a
chr2L	21175048	21202380	39B1	n/a
chr2L	21202380	21209793	39B2	n/a
chr2L	21209793	21234025	39B3	n/a
chr2L	21234025	21254364	39B4	n/a
chr2L	21254364	21300763	39C1	n/a
chr2L	21300763	21314164	39C2	n/a
chr2L	21314164	21321531	39C3	n/a
chr2L	21321531	21328898	39C4	n/a
chr2L	21328898	21364563	39D1	n/a
chr2L	21364563	21400229	39D2	n/a
chr2L	21400229	21447120	39D3	n/a
chr2L	21447120	21471443	39D4	n/a
chr2L	21471443	21512721	39D5	n/a
chr2L	21512721	21548387	39E1	n/a
chr2L	21548387	21592349	39E2	n/a
chr2L	21592349	21662689	39E3	n/a
chr2L	21662689	21662699	39E4	n/a
chr2L	21662699	21662709	39E5	n/a
chr2L	21662709	21670401	39E6	n/a
chr2L	21670401	21684084	39E7	n/a
chr2L	21684084	21716185	39F1	n/a
chr2L	21716185	21717830	39F2	n/a
chr2L	21717830	21731512	39F3	n/a
chr2L	21731512	21754733	40A1	n/a
chr2L	21754733	21777954	40A2	n/a
chr2L	21777954	21804332	40A3	n/a
chr2L	21804332	21824395	40A4	n/a
chr2L	21824395	21838078	40A5	n/a
chr2L	21838078	21858141	40A6	n/a
chr2L	21858141	21871823	40B1	n/a
chr2L	21871823	21885506	40B2	n/a
chr2L	21885506	21902346	40B3	n/a
chr2L	21902346	21919186	40B4	n/a
chr2L	21919186	21929711	40B5	n/a
chr2L	21929711	21946551	40C1	n/a
chr2L	21946551	21963391	40C2	n/a
chr2L	21963391	21973916	40C3	n/a
chr2L	21973916	21991348	40D1	n/a
chr2L	21991348	22008780	40D2	n/a
chr2L	22008780	22026212	40D3	n/a
chr2L	22026212	22043644	40D4	n/a
chr2L	22043644	22061076	40D5	n/a
chr2L	22061076	22078508	40E1	n/a
chr2L	22078508	22095940	40E2	n/a
chr2L	22095940	22113372	40E3	n/a
chr2L	22113372	22130804	40E4	n/a
chr2L	22130804	22148236	40E5	n/a
chr2L	22148236	22165668	40F1	n/a
chr2L	22165668	22183100	40F2	n/a
chr2L	22183100	22200532	40F3	n/a
chr2L	22200532	22217964	40F4	n/a
chr2L	22217964	22235396	40F5	n/a
chr2L	22235396	22252828	40F6	n/a
chr2L	22252828	22677528	40F7	n/a
chr2L	22677528	23513712		gneg
chr2R	0	4460914		gneg
chr2R	4460914	4500577	41A1	n/a
chr2R	4500577	4541395	41A2	n/a
chr2R	4541395	4582213	41A3	n/a
chr2R	4582213	4623031	41B1	n/a
chr2R	4623031	4663848	41B2	n/a
chr2R	4663848	4704666	41B3	n/a
chr2R	4704666	4766432	41C1	n/a
chr2R	4766432	4828198	41C2	n/a
chr2R	4828198	4852843	41C3	n/a
chr2R	4852843	4884881	41C4	n/a
chr2R	4884881	4939254	41C5	n/a
chr2R	4939254	4999480	41C6	n/a
chr2R	4999480	5003330	41C7	n/a
chr2R	5003330	5078497	41D1	n/a
chr2R	5078497	5082348	41D2	n/a
chr2R	5082348	5129327	41D3	n/a
chr2R	5129327	5146578	41D4	n/a
chr2R	5146578	5236531	41E1	n/a
chr2R	5236531	5240382	41E2	n/a
chr2R	5240382	5287361	41E3	n/a
chr2R	5287361	5312006	41E4	n/a
chr2R	5312006	5366379	41E5	n/a
chr2R	5366379	5405810	41E6	n/a
chr2R	5405810	5460183	41F1	n/a
chr2R	5460183	5507162	41F2	n/a
chr2R	5507162	5568928	41F3	n/a
chr2R	5568928	5600966	41F4	n/a
chr2R	5600966	5633004	41F5	n/a
chr2R	5633004	5679983	41F6	n/a
chr2R	5679983	5689687	41F7	n/a
chr2R	5689687	5729119	41F8	n/a
chr2R	5729119	5768551	41F9	n/a
chr2R	5768551	5778255	41F10	n/a
chr2R	5778255	5802899	41F11	n/a
chr2R	5802899	5864665	42A1	n/a
chr2R	5864665	5916516	42A2	n/a
chr2R	5916516	5929207	42A3	n/a
chr2R	5929207	5968070	42A4	n/a
chr2R	5968070	5970903	42A5	n/a
chr2R	5970903	5989031	42A6	n/a
chr2R	5989031	6018037	42A7	n/a
chr2R	6018037	6058034	42A8	n/a
chr2R	6058034	6092592	42A9	n/a
chr2R	6092592	6121598	42A10	n/a
chr2R	6121598	6150604	42A11	n/a
chr2R	6150604	6179610	42A12	n/a
chr2R	6179610	6223912	42A13	n/a
chr2R	6223912	6312087	42A14	n/a
chr2R	6312087	6354929	42A15	n/a
chr2R	6354929	6415689	42A16	n/a
chr2R	6415689	6420839	42A17	n/a
chr2R	6420839	6491486	42A18	n/a
chr2R	6491486	6496635	42A19	n/a
chr2R	6496635	6559455	42B1	n/a
chr2R	6559455	6651935	42B2	n/a
chr2R	6651935	6651945	42B3	n/a
chr2R	6651945	6651955	42B4	n/a
chr2R	6651955	6651965	42B5	n/a
chr2R	6651965	6654039	42C1	n/a
chr2R	6654039	6658343	42C2	n/a
chr2R	6658343	6668180	42C3	n/a
chr2R	6668180	6690446	42C4	n/a
chr2R	6690446	6705310	42C5	n/a
chr2R	6705310	6725807	42C6	n/a
chr2R	6725807	6746304	42C7	n/a
chr2R	6746304	6766220	42C8	n/a
chr2R	6766220	6767672	42C9	n/a
chr2R	6767672	6776962	42C10	n/a
chr2R	6776962	6805298	42D1	n/a
chr2R	6805298	6806750	42D2	n/a
chr2R	6806750	6808201	42D3	n/a
chr2R	6808201	6836537	42D4	n/a
chr2R	6836537	6837988	42D5	n/a
chr2R	6837988	6908322	42D6	n/a
chr2R	6908322	6991903	42E1	n/a
chr2R	6991903	6991913	42E2	n/a
chr2R	6991913	6991923	42E3	n/a
chr2R	6991923	7005769	42E4	n/a
chr2R	7005769	7048835	42E5	n/a
chr2R	7048835	7051974	42E6	n/a
chr2R	7051974	7078091	42E7	n/a
chr2R	7078091	7110234	42F1	n/a
chr2R	7110234	7148530	42F2	n/a
chr2R	7148530	7180673	42F3	n/a
chr2R	7180673	7243202	43A1	n/a
chr2R	7243202	7281497	43A2	n/a
chr2R	7281497	7301587	43A3	n/a
chr2R	7301587	7333730	43A4	n/a
chr2R	7333730	7384080	43B1	n/a
chr2R	7384080	7412689	43B2	n/a
chr2R	7412689	7428108	43B3	n/a
chr2R	7428108	7451656	43C1	n/a
chr2R	7451656	7453162	43C2	n/a
chr2R	7453162	7465689	43C3	n/a
chr2R	7465689	7478216	43C4	n/a
chr2R	7478216	7495983	43C5	n/a
chr2R	7495983	7497489	43C6	n/a
chr2R	7497489	7507125	43C7	n/a
chr2R	7507125	7524892	43D1	n/a
chr2R	7524892	7526398	43D2	n/a
chr2R	7526398	7549947	43D3	n/a
chr2R	7549947	7549957	43D4	n/a
chr2R	7549957	7556439	43D5	n/a
chr2R	7556439	7563981	43D6	n/a
chr2R	7563981	7571522	43D7	n/a
chr2R	7571522	7585427	43E1	n/a
chr2R	7585427	7586606	43E2	n/a
chr2R	7586606	7600982	43E3	n/a
chr2R	7600982	7617621	43E4	n/a
chr2R	7617621	7627425	43E5	n/a
chr2R	7627425	7648579	43E6	n/a
chr2R	7648579	7657575	43E7	n/a
chr2R	7657575	7663873	43E8	n/a
chr2R	7663873	7685857	43E9	n/a
chr2R	7685857	7687263	43E10	n/a
chr2R	7687263	7704412	43E11	n/a
chr2R	7704412	7718806	43E12	n/a
chr2R	7718806	7748278	43E13	n/a
chr2R	7748278	7756729	43E14	n/a
chr2R	7756729	7776045	43E15	n/a
chr2R	7776045	7791739	43E16	n/a
chr2R	7791739	7803811	43E17	n/a
chr2R	7803811	7861513	43E18	n/a
chr2R	7861513	7920028	43F1	n/a
chr2R	7920028	7935196	43F2	n/a
chr2R	7935196	7938792	43F3	n/a
chr2R	7938792	7942388	43F4	n/a
chr2R	7942388	7947525	43F5	n/a
chr2R	7947525	7955744	43F6	n/a
chr2R	7955744	7959340	43F7	n/a
chr2R	7959340	7964477	43F8	n/a
chr2R	7964477	7972697	43F9	n/a
chr2R	7972697	7979375	44A1	n/a
chr2R	7979375	8025011	44A2	n/a
chr2R	8025011	8044258	44A3	n/a
chr2R	8044258	8111450	44A4	n/a
chr2R	8111450	8111460	44A5	n/a
chr2R	8111460	8111470	44A6	n/a
chr2R	8111470	8111480	44A7	n/a
chr2R	8111480	8111490	44A8	n/a
chr2R	8111490	8113584	44B1	n/a
chr2R	8113584	8123722	44B2	n/a
chr2R	8123722	8135800	44B3	n/a
chr2R	8135800	8144037	44B4	n/a
chr2R	8144037	8159521	44B5	n/a
chr2R	8159521	8159807	44B6	n/a
chr2R	8159807	8169078	44B7	n/a
chr2R	8169078	8176610	44B8	n/a
chr2R	8176610	8185881	44B9	n/a
chr2R	8185881	8210543	44C1	n/a
chr2R	8210543	8257483	44C2	n/a
chr2R	8257483	8284143	44C3	n/a
chr2R	8284143	8397613	44C4	n/a
chr2R	8397613	8401779	44C5	n/a
chr2R	8401779	8436436	44C6	n/a
chr2R	8436436	8495254	44D1	n/a
chr2R	8495254	8562070	44D2	n/a
chr2R	8562070	8588730	44D3	n/a
chr2R	8588730	8623387	44D4	n/a
chr2R	8623387	8658045	44D5	n/a
chr2R	8658045	8658055	44D6	n/a
chr2R	8658055	8658065	44D7	n/a
chr2R	8658065	8660244	44D8	n/a
chr2R	8660244	8676590	44E1	n/a
chr2R	8676590	8719669	44E2	n/a
chr2R	8719669	8741865	44E3	n/a
chr2R	8741865	8783086	44E4	n/a
chr2R	8783086	8862556	44F1	n/a
chr2R	8862556	8889250	44F2	n/a
chr2R	8889250	8902430	44F3	n/a
chr2R	8902430	8902440	44F4	n/a
chr2R	8902440	8907761	44F5	n/a
chr2R	8907761	8915699	44F6	n/a
chr2R	8915699	8923637	44F7	n/a
chr2R	8923637	8929194	44F8	n/a
chr2R	8929194	8946211	44F9	n/a
chr2R	8946211	8947451	44F10	n/a
chr2R	8947451	8953008	44F11	n/a
chr2R	8953008	8985487	44F12	n/a
chr2R	8985487	9087854	45A1	n/a
chr2R	9087854	9095737	45A2	n/a
chr2R	9095737	9100382	45A3	n/a
chr2R	9100382	9105876	45A4	n/a
chr2R	9105876	9106435	45A5	n/a
chr2R	9106435	9107841	45A6	n/a
chr2R	9107841	9113335	45A7	n/a
chr2R	9113335	9120393	45A8	n/a
chr2R	9120393	9125300	45A9	n/a
chr2R	9125300	9132311	45A10	n/a
chr2R	9132311	9141425	45A11	n/a
chr2R	9141425	9146333	45A12	n/a
chr2R	9146333	9153344	45A13	n/a
chr2R	9153344	9174727	45B1	n/a
chr2R	9174727	9184641	45B2	n/a
chr2R	9184641	9204660	45B3	n/a
chr2R	9204660	9213418	45B4	n/a
chr2R	9213418	9218345	45B5	n/a
chr2R	9218345	9227103	45B6	n/a
chr2R	9227103	9246340	45B7	n/a
chr2R	9246340	9248295	45B8	n/a
chr2R	9248295	9250250	45B9	n/a
chr2R	9250250	9288411	45C1	n/a
chr2R	9288411	9288421	45C2	n/a
chr2R	9288421	9288431	45C3	n/a
chr2R	9288431	9299982	45C4	n/a
chr2R	9299982	9310590	45C5	n/a
chr2R	9310590	9321197	45C6	n/a
chr2R	9321197	9339950	45C7	n/a
chr2R	9339950	9342318	45C8	n/a
chr2R	9342318	9344686	45C9	n/a
chr2R	9344686	9395452	45D1	n/a
chr2R	9395452	9397819	45D2	n/a
chr2R	9397819	9403786	45D3	n/a
chr2R	9403786	9414394	45D4	n/a
chr2R	9414394	9428698	45D5	n/a
chr2R	9428698	9433387	45D6	n/a
chr2R	9433387	9435598	45D7	n/a
chr2R	9435598	9459041	45D8	n/a
chr2R	9459041	9461252	45D9	n/a
chr2R	9461252	9465233	45D10	n/a
chr2R	9465233	9512649	45E1	n/a
chr2R	9512649	9514861	45E2	n/a
chr2R	9514861	9524769	45E3	n/a
chr2R	9524769	9534677	45E4	n/a
chr2R	9534677	9569266	45F1	n/a
chr2R	9569266	9569276	45F2	n/a
chr2R	9569276	9572755	45F3	n/a
chr2R	9572755	9584296	45F4	n/a
chr2R	9584296	9592645	45F5	n/a
chr2R	9592645	9613601	45F6	n/a
chr2R	9613601	9615731	45F7	n/a
chr2R	9615731	9637538	45F8	n/a
chr2R	9637538	9711992	46A1	n/a
chr2R	9711992	9712002	46A2	n/a
chr2R	9712002	9712012	46A3	n/a
chr2R	9712012	9712022	46A4	n/a
chr2R	9712022	9718056	46B1	n/a
chr2R	9718056	9781505	46B2	n/a
chr2R	9781505	9802451	46B3	n/a
chr2R	9802451	9868284	46B4	n/a
chr2R	9868284	9868294	46B5	n/a
chr2R	9868294	9868304	46B6	n/a
chr2R	9868304	9868314	46B7	n/a
chr2R	9868314	9868324	46B8	n/a
chr2R	9868324	9868334	46B9	n/a
chr2R	9868334	9868344	46B10	n/a
chr2R	9868344	9868354	46B11	n/a
chr2R	9868354	9868364	46B12	n/a
chr2R	9868364	9868947	46B13	n/a
chr2R	9868947	9869622	46B14	n/a
chr2R	9869622	9880181	46C1	n/a
chr2R	9880181	9895336	46C2	n/a
chr2R	9895336	9897752	46C3	n/a
chr2R	9897752	9917849	46C4	n/a
chr2R	9917849	9933309	46C5	n/a
chr2R	9933309	9958044	46C6	n/a
chr2R	9958044	9964132	46C7	n/a
chr2R	9964132	9970138	46C8	n/a
chr2R	9970138	9972856	46C9	n/a
chr2R	9972856	9985584	46C10	n/a
chr2R	9985584	9986663	46C11	n/a
chr2R	9986663	9988605	46C12	n/a
chr2R	9988605	10005475	46D1	n/a
chr2R	10005475	10008744	46D2	n/a
chr2R	10008744	10014756	46D3	n/a
chr2R	10014756	10027960	46D4	n/a
chr2R	10027960	10029302	46D5	n/a
chr2R	10029302	10032684	46D6	n/a
chr2R	10032684	10048519	46D7	n/a
chr2R	10048519	10049861	46D8	n/a
chr2R	10049861	10061025	46D9	n/a
chr2R	10061025	10079437	46E1	n/a
chr2R	10079437	10080779	46E2	n/a
chr2R	10080779	10086790	46E3	n/a
chr2R	10086790	10097419	46E4	n/a
chr2R	10097419	10098760	46E5	n/a
chr2R	10098760	10106812	46E6	n/a
chr2R	10106812	10108154	46E7	n/a
chr2R	10108154	10110406	46E8	n/a
chr2R	10110406	10111219	46E9	n/a
chr2R	10111219	10125492	46F1	n/a
chr2R	10125492	10143787	46F2	n/a
chr2R	10143787	10166222	46F3	n/a
chr2R	10166222	10188658	46F4	n/a
chr2R	10188658	10211094	46F5	n/a
chr2R	10211094	10227699	46F6	n/a
chr2R	10227699	10248136	46F7	n/a
chr2R	10248136	10253165	46F8	n/a
chr2R	10253165	10288212	46F9	n/a
chr2R	10288212	10290208	46F10	n/a
chr2R	10290208	10293800	46F11	n/a
chr2R	10293800	10337388	47A1	n/a
chr2R	10337388	10380977	47A2	n/a
chr2R	10380977	10393750	47A3	n/a
chr2R	10393750	10398779	47A4	n/a
chr2R	10398779	10402531	47A5	n/a
chr2R	10402531	10411472	47A6	n/a
chr2R	10411472	10450430	47A7	n/a
chr2R	10450430	10452426	47A8	n/a
chr2R	10452426	10472863	47A9	n/a
chr2R	10472863	10477893	47A10	n/a
chr2R	10477893	10539922	47A11	n/a
chr2R	10539922	10541918	47A12	n/a
chr2R	10541918	10596284	47A13	n/a
chr2R	10596284	10601269	47A14	n/a
chr2R	10601269	10609816	47A15	n/a
chr2R	10609816	10611911	47A16	n/a
chr2R	10611911	10648698	47B1	n/a
chr2R	10648698	10650793	47B2	n/a
chr2R	10650793	10656072	47B3	n/a
chr2R	10656072	10700987	47B4	n/a
chr2R	10700987	10703082	47B5	n/a
chr2R	10703082	10708362	47B6	n/a
chr2R	10708362	10733082	47B7	n/a
chr2R	10733082	10735177	47B8	n/a
chr2R	10735177	10744562	47B9	n/a
chr2R	10744562	10749841	47B10	n/a
chr2R	10749841	10767271	47B11	n/a
chr2R	10767271	10780678	47B12	n/a
chr2R	10780678	10797270	47B13	n/a
chr2R	10797270	10799365	47B14	n/a
chr2R	10799365	10832130	47C1	n/a
chr2R	10832130	10836113	47C2	n/a
chr2R	10836113	10867969	47C3	n/a
chr2R	10867969	10870291	47C4	n/a
chr2R	10870291	10894067	47C5	n/a
chr2R	10894067	10938109	47C6	n/a
chr2R	10938109	10977100	47C7	n/a
chr2R	10977100	11066047	47D1	n/a
